0,20
0.0935919745065732,19.999999999999943
0.1871839490131446,20
0.2807759235197196,20
0.37436789802629455,19.999999999999943
0.4679598725328642,20.000000000000057
0.5615518470394409,19.999999999999943
0.6551438215460141,20
0.7508066986764312,19.999999999999602
0.8464695758068448,19.999999999999545
0.9421324529372619,19.999999999999716
1.0377953300676808,20.00000000000017
1.1334582071980943,20.000000000001023
1.2291210843285132,20.00000000000199
1.3247839614589285,20.000000000003354
1.4204577058514403,19.99999999999926
1.516131450243952,19.999999999997613
1.6118051946364655,19.999999999998238
1.7074789390289773,20.000000000001307
1.803152683421489,20.00000000000682
1.8988264278140026,20.000000000014666
1.9945001722065143,20.000000000024897
2.090173916599026,19.999999999994657
2.1858476609915387,19.999999999981753
2.2815214053840496,19.999999999986244
2.377195149776563,20.000000000007958
2.472868894169073,20.000000000047123
2.5685426385615866,20.000000000103455
2.6642163829540975,20.000000000177238
2.759890127346609,19.999999999938666
2.855563871739122,19.99999999983936
2.9512376161316345,19.999999999879265
3.046911360524148,20.00000000005832
3.142585104916656,20.000000000376758
3.2382588493091706,20.000000000834234
3.3339325937016824,20.00000000143109
3.429606338094194,19.999999999438273
3.525280082486706,19.99999999862939
3.6209538268792194,19.999999999004388
3.716627571271731,20.00000000056332
3.812301315664241,20.000000003306354
3.9079750600567538,20.00000000723304
4.0036488044492655,20.000000012343833
4.099322548841778,19.99999999507122
4.19499629323429,19.999999987974945
4.2906700376268025,19.999999991055006
4.386343782019315,20.00000000431129
4.482017526411826,20.00000002774408
4.577691270804339,20.000000061353035
4.67336501519685,20.000000105138326
4.769038759589363,19.99999995953567
4.864712503981876,19.999999899016245
4.9603862483743875,19.99999992358005
5.0560599927669,20.000000033227025
5.151733737159412,20.00000022795723
5.247407481551924,20.000000507770608
5.343081225944436,20.000000872667272
5.438754970336947,19.999999687652235
5.53442871472946,19.999999194032114
5.6301024591219715,19.999999391807023
5.725776203514485,20.000000280976792
5.821449947906995,20.000001861541705
5.917123692299508,20.00000413350142
6.012797436692019,20.000007096856166
6.108471181084532,19.999997515185157
6.204144925477044,19.999993635733006
6.2998186698695555,19.999995458499825
6.395492414262068,20.000002983485615
6.491166158654579,20.00001621069032
6.5868399030470925,20.000035140113823
6.682513647439603,20.000059771756355
6.778187391832116,19.99997642018434
6.873861136224628,19.999943812358822
6.96953488061714,19.99996194827986
7.065208625009653,20.0000308279474
7.160882369402165,20.00015045136155
7.2565561137946775,20.000320818522084
7.35222985818719,20.000541929429232
7.447903602579702,19.999750800055665
7.5435773469722145,19.999442945657904
7.639251091364727,19.999618366236007
7.734924835757239,20.000277061789973
7.830598580149751,20.001419032319973
7.926272324542263,20.003044277825666
8.021946068934776,20.005152798307336
8.11598065948009,19.997055305847027
8.210015250025405,19.995105207824338
8.30404984057072,19.99930250423921
8.398084431116034,20.009647195091702
8.492119021661349,20.026139280381983
8.586153612206664,20.048778760109712
8.680188202751978,20.077565634275174
8.763051970331146,20.046234383412695
8.845915737910314,20.10831613531076
8.928779505489482,20.263810889969193
